"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Consensus.Type"
"TaiEast_80_loc42_20140926_PICT0117"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_80_loc42_20140926_PICT0120"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_80_loc42_20140926_PICT0122"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_80_loc42_20140926_PICT0123"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_80_loc42_20140926_PICT0124"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_80_loc42_20140926_PICT0126"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_80_loc42_20140926_PICT0127"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_80_loc42_20141206_PICT0005"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_80_loc42_20141206_PICT0006"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_80_loc42_20141206_PICT0009"	"hoofed.animal"	"hoofed.animal"	0.9	0.9	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000006"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000009"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000015"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000019"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000020"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000021"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000023"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000024"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000025"	"hoofed.animal"	"hoofed.animal"	0.909090909090909	0.909090909090909	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000026"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000027"	"hog"	"hog"	0.75	0.75	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000028"	"hog"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_81_loc84_20140814_EK000031"	"hog"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_81_loc84_20140814_EK000032"	"hog"	"hog"	0.75	0.75	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000035"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000036"	"hog"	"hog"	0.727272727272727	0.727272727272727	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000039"	"hog"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_81_loc84_20140814_EK000042"	"hog"	"hoofed.animal"	0.6	0.4	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000044"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000045"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000047"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000048"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000049"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000050"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000051"	"hoofed.animal"	"hoofed.animal"	0.8	0.8	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000053"	"hog"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000054"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000056"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000058"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000059"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000061"	"hog"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000062"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc84_20140814_EK000063"	"hoofed.animal"	"hoofed.animal"	0.75	0.75	"Consensus reached"
"TaiEast_81_loc84_20140814_EK000064"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000009"	"porcupine"	"porcupine"	0.8	0.8	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000011"	"rodent"	"other (non-primate)"	0.5	0.166666666666667	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000013"	"other (non-primate)"	"hoofed.animal"	0.571428571428571	0.428571428571429	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000014"	"rodent"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_81_loc85_20141010_EK000016"	"rodent"	"rodent"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000017"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000018"	"other (non-primate)"	"other (non-primate)"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000020"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000022"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000023"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000024"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000025"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000026"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000027"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000029"	"bird"	"bird"	0.875	0.875	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000032"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000033"	"bird"	"bird"	0.875	0.875	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000037"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000039"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000040"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000044"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000045"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000046"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000047"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000049"	"rodent"	"rodent"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000050"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000051"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000053"	"rodent"	"rodent"	0.875	0.875	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000054"	"rodent"	"rodent"	0.5	0.5	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000055"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000056"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000057"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000058"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000059"	"other (non-primate)"	"other (non-primate)"	0.8	0.8	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000060"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000061"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000062"	"rodent"	"other (non-primate)"	0.5	0.333333333333333	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000064"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000066"	"rodent"	"rodent"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000068"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000071"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000073"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000074"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000075"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000076"	"rodent"	"rodent"	0.7	0.7	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000080"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000083"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000084"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000086"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000091"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000092"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000095"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000096"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000098"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_81_loc85_20141010_EK000100"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000101"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000102"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000103"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000104"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000109"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000110"	"hoofed.animal"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_81_loc85_20141010_EK000111"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000112"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc85_20141010_EK000113"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000008"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000013"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000014"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000022"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000030"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000032"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000044"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000048"	"porcupine"	"porcupine"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000049"	"porcupine"	"porcupine"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000058"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000059"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000060"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000067"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000085"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000087"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000105"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000112"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000128"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000129"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000132"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000134"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000138"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000143"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_81_loc87_20141210_EK000144"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000161"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000168"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000175"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000178"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_81_loc87_20141210_EK000185"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140702_EK000006"	"hoofed.animal"	"hoofed.animal"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_9_loc32_20140702_EK000008"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140702_EK000010"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000005"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000006"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000007"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000008"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000009"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000013"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000017"	"hoofed.animal"	"hoofed.animal"	0.928571428571429	0.928571428571429	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000018"	"hoofed.animal"	"hoofed.animal"	0.8	0.8	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000020"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000021"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000022"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000023"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000025"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000027"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000028"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000029"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000030"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000031"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000033"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000035"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000038"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000040"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000041"	"hippopotamus"	"hippopotamus"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000042"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000043"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000044"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000045"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000046"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000047"	"rodent"	"rodent"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000048"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000049"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000050"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000051"	"human"	"human"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000052"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000053"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000054"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000056"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000057"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000058"	"hog"	"hog"	0.916666666666667	0.916666666666667	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000059"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000060"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000061"	"leopard"	"leopard"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000062"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000063"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000064"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000066"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000067"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000068"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140706_EK000070"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140706_EK000071"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000004"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000006"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000007"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000008"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000009"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000012"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000013"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000014"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000017"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000019"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000020"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000021"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000022"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000024"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000025"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000028"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000029"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000030"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000033"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000034"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000035"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000037"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000038"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000040"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000041"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000043"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000044"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000045"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000047"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000048"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000049"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000052"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000055"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000056"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000057"	"pangolin"	"pangolin"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000060"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000061"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000063"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000065"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000067"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000068"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000069"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000071"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000072"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000073"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000074"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000076"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000077"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000078"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000079"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000082"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000085"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000086"	"hoofed.animal"	"hoofed.animal"	0.818181818181818	0.818181818181818	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000087"	"hoofed.animal"	"hoofed.animal"	0.909090909090909	0.909090909090909	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000088"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000089"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000090"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140818_EK000091"	"hog"	"hog"	0.727272727272727	0.727272727272727	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000093"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000094"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000095"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000096"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140818_EK000097"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140909_EK000005"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140909_EK000008"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140909_EK000009"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140909_EK000011"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140909_EK000015"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140909_EK000018"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140909_EK000019"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_9_loc32_20140909_EK000020"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140909_EK000021"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140909_EK000022"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140909_EK000023"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_9_loc32_20140909_EK000024"	"other (primate)"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_9_loc32_20140909_EK000025"	"blank"	"blank"	NA	NA	"Consensus blank"
